"Egypt, Arab Rep.",EGY,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,3713.489044,3795.057799,3969.291998,4096.447098,4263.635095,4464.639303,4678.064412,4920.254362,5149.258249,5431.88583,5794.125257,6015.095821,6139.679075,6334.571714,6648.429019,7033.919574,7606.756427,8219.482539,8820.716727,9131.498085,9522.510199,9686.046378,11092.74326,11221.38191,10895.94485,11512.40239,11192.37289,11014.48614,11643.2205,12283.80737,
Euro area,EMU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,16973.93837,17931.90231,18507.85815,18742.12475,19555.4687,20402.7751,21028.28014,21909.08531,22960.52224,23840.96423,25325.32404,26505.00803,27533.82738,27955.05918,29054.09951,30076.92016,32490.87244,34377.11015,35710.16257,34814.07858,35801.5419,37437.76843,37804.6928,38985.13865,39951.33833,41035.55351,43545.48863,45744.56165,49052.42891,50675.24574,
Eritrea,ERI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,813.9635626,953.3712002,1191.114145,1258.913,1405.606253,1543.829477,1580.775829,1581.613248,1528.581661,1639.997654,1642.460552,1553.454922,1547.725867,1575.13894,1556.662291,1578.904772,1420.739661,1459.830083,1485.198435,1625.506156,,,,,,,,,
Spain,ESP,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,13652.55034,14436.8003,14830.20639,14947.27291,15556.03374,16248.29926,16938.03115,17906.51817,19095.84982,19954.29022,21593.649,22959.09947,24371.59885,25020.30821,26121.97457,27606.93405,30679.12202,32430.12246,33263.2724,32116.00447,31706.8774,31867.97324,31720.12,32434.0032,33525.74063,34903.12748,37286.21343,39655.15021,42005.25335,43495.94441,
Estonia,EST,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,5790.902324,5943.13895,6456.686154,6866.358865,7966.227968,8438.09029,8419.571977,9437.806548,10326.32701,11670.36556,13123.83781,14522.47346,16624.91175,19307.45019,22164.74852,22830.08963,20608.89579,21811.5119,24777.46893,26190.55266,27642.58479,29135.70512,29389.25532,31577.06885,33964.31415,37473.25478,39986.2371,
Ethiopia,ETH,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,415.0235817,384.6038817,346.5836065,387.3254112,394.2676875,413.2199276,458.3262309,466.4710795,442.2194791,458.3055581,482.8844222,519.2716623,520.3392794,503.9724489,571.4036847,640.6581352,711.5870306,792.3535636,870.7152774,928.6256724,1028.323736,1134.784522,1213.596116,1283.570557,1513.703406,1657.344622,1878.811957,2021.561046,2154.754605,2319.707378,
European Union,EUU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,14792.37746,15461.75072,15926.68018,16169.62054,16914.71704,17717.97606,18307.97272,19062.73675,19967.90416,20746.16705,22082.19181,23176.02027,24185.72273,24680.11913,25840.03225,26811.81022,29083.91292,30992.07756,32486.68338,31833.34967,32886.86087,34472.44651,34935.70517,36084.75645,37073.55707,38216.67625,40584.87872,42799.19729,46046.23858,47827.72905,
Fragile and conflict affected situations,FCS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,1976.149825,2083.232991,2195.408425,2236.360469,2226.026311,2273.636591,2351.283597,2485.487376,2622.705168,2665.822995,2749.995432,2849.71658,2863.075743,2777.464659,3171.54723,3424.08196,3694.883794,3939.661541,4153.67716,4249.886264,4428.458152,4390.530714,4720.370201,4877.326426,4939.246797,4715.3184,4614.027564,4768.591811,4893.471932,4982.458801,
Finland,FIN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,18102.29572,17516.93988,17228.77333,17435.65368,18434.08702,19539.53346,20038.48081,21786.9099,23575.99493,24767.28067,26796.36034,27807.70811,28605.12232,29021.56705,31175.88347,32051.794,34409.02749,37792.41438,40083.69727,38000.24563,38986.21596,40916.83858,40873.09533,41493.14165,41757.40219,42497.70498,44934.44821,47644.42838,51318.34184,53171.58509,
Fiji,FJI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,4200.875082,4186.444625,4487.706282,4626.669688,4897.405344,5060.220068,5338.51902,5255.160725,5333.466751,5841.722728,5836.739217,6062.239601,6344.806598,6520.711363,7035.783928,7272.437414,7573.553857,7634.12317,7777.692692,7653.435975,7914.082517,8263.064602,8839.474989,9536.260248,11346.86726,12412.42218,12632.01353,13429.31592,14183.5639,14289.9605,
France,FRA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,17608.91897,18293.5537,18915.41602,19158.63896,19954.80481,20727.42665,21306.25061,22235.97614,23358.49979,24307.49879,26101.9689,27501.93462,28523.88573,28143.63809,29036.38944,30498.57929,32425.12133,34079.93234,35095.26296,34703.59574,35930.31329,37440.63863,37679.12178,39523.85395,40144.02683,40849.99738,42924.61363,44755.32528,48136.20687,50992.96117,
Faroe Islands,FRO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,1770.813903,1917.508937,1987.121889,2146.32632,2136.947305,2302.245935,2253.197402,2149.975676,2241.770226,2314.526959,2489.404433,2604.705323,2663.933094,2759.388521,2753.504597,2910.789355,3018.000367,3069.168535,3080.080072,3154.79213,3265.69266,3422.289681,3388.224357,3276.300537,3213.847311,3352.198367,3376.462174,3492.908562,3547.975116,,
Gabon,GAB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,12395.61957,13231.67837,12764.49404,13223.86325,13643.65048,14249.36757,14657.87443,15374.18221,15692.99709,14147.01237,13852.33901,14117.75505,13968.76836,14199.2359,14315.03503,14755.38102,14366.10712,15187.81768,14517.82852,14177.14642,14837.07183,15638.69147,15356.19154,15114.36919,15370.97615,14699.56624,14286.25374,15006.76409,15103.60903,15611.64862,
United Kingdom,GBR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,16991.5821,17318.79117,17736.48964,18564.2215,19639.80445,20504.4803,21826.04006,23034.32528,23636.4453,24414.68532,26415.00866,27757.21237,29068.59386,30263.92356,31967.24262,32668.22632,34756.5823,35591.18425,36660.19256,35022.09554,36371.39299,37161.55413,38311.8972,39970.99607,41265.93809,42506.72206,44166.97639,45955.32701,48690.78517,49931.60476,
Georgia,GEO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,5730.909931,4641.831053,2595.752961,1864.294863,1732.544928,1884.359099,2212.64389,2568.64333,2745.296805,2924.391455,3104.515669,3377.051126,3650.857226,4157.879402,4545.293122,5169.062426,5860.358391,6810.190846,7132.205273,6986.004551,7564.06307,8360.297207,9826.052753,10611.77412,11575.54721,12089.16941,12858.4834,13589.70739,14604.38444,15655.67391,
Ghana,GHA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,1237.362489,1308.329319,1350.453981,1408.693341,1445.430042,1495.575098,1552.143362,1604.149405,1656.988373,1712.409433,1771.536004,1837.24943,1903.14627,1989.767078,2104.811019,2241.28723,2394.930061,2500.804218,2711.876158,2792.968181,2973.83282,3379.484998,3781.866256,5259.618069,5454.143893,5117.337095,4890.018963,4996.638706,5320.975634,5652.150608,
Gibraltar,GIB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,882.8880024,910.4204277,935.6956963,979.7574998,1013.379765,1054.235736,1092.263714,1138.42635,1163.030447,1195.303503,1224.34171,1269.796298,1329.799898,1345.239771,1386.437456,1442.758318,1471.763225,1578.736964,1638.052181,1595.128884,1653.718199,1743.947101,1795.448313,1811.334347,1804.54215,1819.363616,2078.639764,2417.799187,2556.773681,2675.461571,
"Gambia, The",GMB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,1557.057844,1597.731201,1632.133827,1666.963277,1653.215451,1650.919118,1666.097342,1723.916855,1749.542541,1830.711971,1913.782992,2004.731949,1908.260825,2011.810755,2142.753869,2091.551514,2078.640985,2134.516361,2244.500595,2341.676758,2434.891249,2215.751109,2199.788143,2121.486392,2027.031349,2066.859359,2068.742988,2072.65245,2210.638673,2321.237748,
Guinea-Bissau,GNB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,1012.667471,1075.751237,1087.482827,1111.492567,1146.36977,1196.646791,1333.003203,1416.48711,1010.413283,1015.491637,1072.51339,1096.476154,1078.804714,1080.240975,1113.757473,1169.45391,1203.451819,1245.399556,1278.246751,1298.200393,1338.984566,1439.289881,1355.315252,1364.385265,1378.232654,1597.208851,1746.749806,1925.237737,1996.659573,2077.401669,
Equatorial Guinea,GNQ,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,653.931747,648.0109743,864.2844148,949.7400699,1092.82805,1264.2179,2065.154641,5049.62736,6071.159004,7429.741411,8617.72085,13807.93575,16076.27956,17891.47579,24283.69501,27963.06516,29646.21081,33506.40688,38407.87968,37447.50787,32965.89959,34280.25489,37570.6354,34766.01158,33696.12641,24042.49709,20458.81227,22551.08325,20855.81136,19379.24247,
Greece,GRC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,13279.47266,13985.25195,14294.49251,14314.57745,14838.17248,15395.31134,16110.2042,17149.94666,18033.07233,18464.73208,19524.68022,20963.84272,22615.93561,23871.96999,25439.35443,25577.52411,28510.94254,29284.67396,30856.01184,30381.49031,28172.14519,26141.31955,25284.46409,26097.87186,26838.45517,26895.32565,27826.15094,29233.79663,31467.07296,32506.35897,
Grenada,GRD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,4729.104716,4950.142356,4983.435734,4947.351556,5080.54076,5248.086045,5541.966628,5887.290092,6623.696114,7154.032349,7641.546655,7620.281677,7977.147795,8862.539347,9012.576276,10495.5275,10354.21384,11255.85642,11554.30821,10838.22428,10862.86744,11115.70696,11164.43872,11887.57767,13041.81611,14152.41757,15025.82166,16217.49985,17210.47906,17792.90864,
Greenland,GRL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,3378.436847,3524.386518,3681.213069,3817.792589,3956.820894,4136.965441,4234.34576,4390.576875,4552.887323,4683.991908,4842.216482,4943.648282,5097.529629,5208.761825,5401.532156,5633.134539,5993.15214,6414.10478,6624.490975,6585.064502,6728.246726,7025.674554,7320.153417,7446.587991,7758.493135,8194.440681,8221.746427,8317.364101,8654.268548,9019.693804,
Guam,GUM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,3051.457416,3340.519092,3661.40404,4024.772497,4433.523923,4739.278544,5213.390597,5652.055779,5650.951673,5934.543267,6008.17821,6292.641396,6468.195031,6543.5524,6819.335458,6890.631039,7461.514614,8211.502262,8514.243881,8878.277982,9331.994313,9987.435861,10479.6276,11023.17569,10951.67697,11198.31618,11296.72604,12005.35865,12781.57994,13661.28025,
High income,HIC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,18016.28908,18792.1521,19544.40666,20140.72073,21109.48268,22011.58543,22978.49565,24026.73942,24839.67559,25846.38066,27482.33707,28394.17451,29333.2627,30332.51797,32049.30728,33630.31885,35828.77914,37622.37041,38630.0596,37644.50824,39054.92671,40674.49612,41804.38779,43169.4592,44323.08801,45092.61858,46399.30044,48403.40687,51184.64863,52785.0842,
"Hong Kong SAR, China",HKG,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,18270.14731,19800.11345,21334.105,22798.87033,24141.40466,24737.97453,25123.45021,26637.31949,25141.74516,25895.55188,28253.14952,28821.59832,29631.02847,31165.19324,34518.31793,38056.65618,41697.04791,45195.02521,46773.87894,45872.59421,49185.24483,52277.46644,52234.59232,53691.83748,54781.64716,56408.93627,57221.41376,59849.24818,62551.05859,62495.95994,
Honduras,HND,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,2052.132456,1993.467138,2102.491162,2228.490014,2217.372852,2336.588593,2355.479693,2435.428696,2479.606624,2427.916464,2591.332214,2648.811862,2720.274462,2824.608203,3006.695955,3210.347295,3443.769506,3671.332885,3816.835248,3674.233209,3778.460561,3928.268075,4032.581323,4142.239868,4452.583019,4823.389044,5147.244578,5561.996312,5810.429508,5981.450892,
Heavily indebted poor countries (HIPC),HPC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,1012.047844,1023.870127,1011.040662,1015.198422,1007.910397,1050.103666,1094.086227,1128.768781,1149.753087,1173.101846,1199.318531,1244.325936,1271.346534,1316.735914,1386.698858,1475.177226,1571.531436,1671.73915,1759.109569,1803.758022,1880.754991,1955.623895,2002.939662,2132.921855,2261.417836,2364.060332,2396.554175,2478.823927,2574.386992,2663.068098,
Croatia,HRV,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,7995.778258,8724.588524,9467.178322,9821.573943,9867.613424,10587.42603,11550.98805,12646.82769,13549.79446,14533.25416,15300.61249,17421.00708,19318.72112,20768.81211,20009.6279,19814.60197,20804.38888,21168.85123,21820.52052,22060.74113,23005.10114,24876.30967,26885.65841,29455.58326,31130.79377,
Haiti,HTI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,2055.859919,2122.915187,2016.426195,1915.245463,1690.284048,1861.714936,1938.559314,1989.153696,2019.23506,2067.392048,2095.536036,2098.389705,2115.573221,2190.726583,2185.865838,2297.849836,2370.154056,2528.653796,2600.305452,2742.473729,2628.276665,2805.726005,2762.439212,2872.189778,2897.214795,2903.35936,3025.734401,2980.960856,3065.205078,3034.01211,
Hungary,HUN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,8305.188671,8237.393882,8393.546545,8837.522064,9169.985105,9329.287542,9821.418236,10397.68136,10873.24786,11858.33445,13213.63563,14526.38826,15465.36538,16230.26066,17073.55143,18337.20517,19041.08789,20696.72857,20689.04664,21716.65091,22999.83061,23206.25512,24498.65877,25642.55668,26777.4704,27911.66484,29559.21447,32834.0394,34966.29809,
IBRD only,IBD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,2920.993277,3031.709187,3119.310475,3243.768145,3370.85927,3543.336452,3753.199785,3955.526448,3989.1495,4148.560547,4432.304186,4646.112127,4877.923806,5209.888854,5711.38895,6255.610277,6984.46919,7725.352281,8342.113619,8592.769521,9272.843005,9985.56884,10600.57762,11097.70291,11427.01363,11518.70835,11928.27164,12552.11578,13398.99482,14051.94902,
IDA & IBRD total,IBT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,2609.601991,2702.264294,2773.897257,2871.881222,2970.848516,3113.118235,3287.558286,3450.976969,3478.664112,3607.247361,3838.48357,4016.010715,4207.235448,4478.393382,4890.935639,5337.322387,5926.491714,6523.032395,7012.270807,7212.417102,7747.802665,8303.96158,8776.508797,9175.955652,9447.538759,9522.125891,9822.898035,10300.41867,10954.54832,11447.66586,
IDA total,IDA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,1336.111034,1369.049793,1391.919689,1398.854493,1402.686946,1445.779046,1503.585913,1538.68105,1568.685337,1605.053829,1667.051961,1741.949709,1818.266569,1905.304378,2040.672967,2187.068797,2340.175884,2497.996798,2616.229533,2711.126505,2837.308154,2955.430733,3044.127017,3213.059481,3388.366728,3494.711277,3546.808681,3674.979477,3859.15499,3995.889922,
IDA blend,IDB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,1977.488961,2034.587972,2094.767178,2085.8057,2098.674738,2139.122127,2219.974828,2244.399297,2273.484094,2304.150045,2388.415218,2485.727274,2626.283741,2752.487304,2971.860355,3176.176405,3383.456601,3585.841558,3709.007855,3848.358866,4005.67136,4172.344718,4248.764881,4415.830613,4623.897168,4690.760413,4676.962063,4786.718887,4987.538791,5080.115486,
Indonesia,IDN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,3082.082339,3347.8905,3585.527826,3845.202251,4156.647791,4522.29295,4891.439326,5134.507939,4447.17441,4484.069232,4743.944694,4956.361151,5190.36499,5465.264202,5816.181493,6254.614327,6708.575594,7229.538095,7710.666075,8021.747763,8505.748535,9095.733633,9713.873158,10067.42225,10278.13992,10247.20638,10494.56047,10935.84175,11648.54267,12334.91727,
IDA only,IDX,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,1002.301651,1022.132394,1024.064965,1040.934894,1040.062873,1086.012387,1132.002061,1173.750966,1204.609074,1244.95691,1295.770864,1360.005472,1402.219524,1469.728078,1561.555824,1678.842289,1804.757723,1940.44943,2057.453746,2128.649132,2238.12611,2329.714091,2425.275473,2596.479438,2755.729021,2886.152535,2976.878921,3118.340979,3297.089585,3462.725355,
Isle of Man,IMN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,1201.668462,1230.086948,1300.775028,1367.63666,1461.183402,1574.317938,1691.804745,1757.514675,1852.810393,2009.215647,2095.646961,2206.448138,2287.629973,2472.10369,2695.893642,2953.10919,3237.294733,3525.314378,3650.942859,3912.418137,4236.744236,4493.667804,4861.146371,5057.217581,5233.868543,5464.859141,5839.898589,6185.993893,6655.06986,6996.556927,
Not classified,INX,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,13726.32349,14381.42538,15097.58013,15792.28742,16990.79377,18921.09226,20454.97703,22620.04726,25058.85003,26995.26141,30186.78331,32546.52794,35212.09466,36240.58374,38672.4007,40437.77463,44191.7292,46748.15835,44283.73004,41643.80884,43331.53689,44855.32467,46256.56894,47897.2918,51067.97661,69037.53869,71928.96096,78051.521,86800.57742,89683.63836,
"Iran, Islamic Rep.",IRN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,7217.414716,8194.615338,8457.463298,8609.70448,8536.727174,8791.055055,9286.327112,9365.500086,9550.7787,9646.541267,10309.06656,10485.28808,11283.10483,12342.72858,13070.55911,13745.92002,14702.95846,16150.33473,16326.32364,16433.25925,17388.89561,18008.80252,15950.10453,15273.84631,15235.70484,13588.4676,14011.54531,14535.86223,13800.02347,12937.47598,
Iraq,IRQ,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,2674.306606,3525.576494,4565.274833,4697.690791,4749.596292,5205.856102,6223.710759,8228.609511,9519.043523,9576.604354,9718.378176,8924.107881,5912.052314,9121.184306,9597.280697,10683.46078,10937.03962,11865.47921,12109.37061,12697.87669,13495.20535,15149.90116,15536.05928,14267.03562,10391.77771,9897.977564,10971.97001,10919.77262,11362.69148,
Iceland,ISL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,21965.26976,22396.20723,21857.35251,22439.76749,23541.10373,23932.56185,24755.09004,26903.87378,28687.53557,29523.1903,29719.3599,31775.61683,32524.02376,32621.87728,35611.00681,37233.19829,39082.21478,41150.03484,43318.35248,41927.61314,39610.35841,40767.23551,41926.34161,44157.55211,45714.79265,48841.24121,53030.7962,55274.18912,58945.23419,60132.4543,
Israel,ISR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,15209.03682,15949.06642,16981.22869,17624.44301,18843.58151,19899.58828,20735.90492,21405.88021,22045.70113,22584.93853,24930.14062,24918.04789,25224.87873,23818.43355,25208.07899,24831.44992,25685.99456,27482.49565,27433.0635,27486.85346,28825.1062,30539.96337,31693.91787,34145.71261,34212.94449,35438.60803,37834.43818,39022.88802,41469.55077,42897.80928,
Italy,ITA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,18592.62596,19503.58893,20100.8018,20389.11021,21268.10469,22340.5589,23002.28446,23867.52857,25020.06428,25602.38947,27084.19182,28045.86078,28736.57711,29166.83245,29530.21531,30130.64446,32410.17803,34099.7863,35523.27131,34628.39721,35185.29289,36598.01497,36486.29679,36314.6971,36194.87392,36899.38521,39926.95466,41713.90002,44471.87067,45722.56967,
Jamaica,JAM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,4765.927775,5124.344318,5296.466575,5876.357335,6025.544027,6235.154503,6280.316796,6253.966065,6117.622615,6214.271393,6355.840073,6533.383527,6723.67298,7056.150577,7300.063825,7553.193137,7965.497382,8255.179497,8306.483961,7966.85701,7900.210722,8159.884828,8187.182151,8442.031543,8544.230186,8791.297949,9193.375792,9598.370957,9975.199073,10193.46952,
Jordan,JOR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,4388.923454,4371.745696,4833.842106,4894.893422,4999.503353,5210.00287,5251.322892,5386.935926,5503.334794,5671.320566,5937.214386,6271.085183,6611.781033,6864.416537,7452.614832,8043.576057,8619.91586,9171.465839,9565.487056,9628.057635,9460.293987,9402.281238,9188.156814,9320.740071,9179.783487,9464.680213,9448.704716,10010.39496,10266.917,10517.06703,
Japan,JPN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,19561.20185,20849.01768,21451.67401,21792.3356,22402.2663,23409.64003,24515.11628,25146.20043,25074.05769,25325.70726,26838.69136,27472.54712,28160.10761,28924.68216,30348.04174,31663.4531,33090.19626,34501.50901,34798.7659,33198.6164,34986.99454,35774.69671,37191.38595,38974.07949,39179.15561,40388.55277,39964.27701,41093.50063,42811.03637,43593.50506,
Kazakhstan,KAZ,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,8270.779757,7562.508792,7329.986133,6858.659281,6211.94844,5925.059979,6156.254923,6470.298902,6530.560439,6868.835504,7733.789443,8985.6555,10021.89696,11119.88781,12428.836,13934.72114,15725.34653,17384.92452,18086.24159,17962.83012,19225.07691,20779.44551,22032.17586,24504.76752,24726.47287,23224.11784,23818.82483,24862.96612,26166.5389,27517.55646,
Kenya,KEN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,1476.470678,1498.024026,1471.639508,1464.965953,1489.242842,1540.713717,1587.053612,1576.52739,1601.281416,1616.519885,1617.534955,1669.330033,1659.383235,1693.256527,1778.543464,1889.787886,2016.604595,2152.221464,2139.158869,2166.327181,2311.976876,2437.881,2530.347985,2767.402811,3021.433123,3361.977348,3635.265028,4046.208425,4306.206985,4521.479151,
Kyrgyz Republic,KGZ,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,2546.332254,2384.017155,2076.830673,1796.848315,1467.131134,1402.579196,1506.975557,1660.56194,1688.776656,1749.59438,1863.73919,1987.031711,1999.672673,2157.265386,2342.492743,2384.178027,2505.465168,2766.054481,3027.863024,3101.336928,3085.651935,3297.366837,3618.149726,4042.893053,4281.824074,4214.829509,4681.174733,5046.691535,5258.195592,5485.560329,
Cambodia,KHM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,1130.051875,727.1105527,789.9790017,826.5393851,850.046545,876.438783,977.9492345,1082.434339,1164.580927,1237.652993,1344.624804,1499.086925,1723.314447,1936.882326,2159.623189,2314.462178,2299.387048,2427.243314,2611.30599,2868.737515,3045.590555,3185.336898,3388.73742,3675.037921,3928.373688,4260.658965,4583.016451,
Kiribati,KIR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,1261.458411,1281.253495,1302.957749,1328.54606,1363.135527,1372.863024,1400.433936,1425.13452,1509.90005,1482.397588,1583.087611,1567.041215,1624.565342,1658.863228,1644.954584,1744.974858,1758.459498,1800.754894,1756.730343,1745.986907,1716.059227,1749.233461,1837.991938,1921.61446,1916.835764,2108.664327,2208.173561,2237.336409,2310.664853,2372.451355,
St. Kitts and Nevis,KNA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,9360.141026,9467.783075,10020.01079,10835.28997,11519.82391,12259.30041,13090.29277,14096.91576,14065.41555,14593.88424,16238.15415,17272.08294,17562.38893,16966.66856,17895.22224,20019.98675,21059.3,21556.33008,23122.9095,22162.39654,22096.7052,22770.50519,21489.25979,22153.4297,23950.13742,23921.52443,24925.3561,25360.09102,26532.46569,27608.13499,
"Korea, Rep.",KOR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,8352.579893,9471.520346,10181.4991,11026.96267,12183.10703,13497.97804,14689.09436,15716.3477,14969.55423,16807.12948,18539.37698,19713.5273,21396.83775,22084.62639,23763.54553,25186.86757,26875.07048,29050.37565,29946.07749,29529.88442,31748.28179,32546.75365,33557.12872,34244.31214,35324.49767,37902.4004,39575.45428,41110.6448,43678.50118,44011.23151,
Kuwait,KWT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,59930.61637,60606.38594,60095.58574,58839.32863,55001.06186,56179.29503,55943.11872,57617.37353,68071.04864,75700.9083,83689.19561,88660.11025,91473.46242,90096.46961,79424.26822,73965.97061,78178.0723,82680.38125,78058.51287,70082.42486,47230.62319,44685.35062,50855.49996,51708.25361,52059.72331,
Latin America & Caribbean (excluding high income),LAC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,6245.464338,6575.404788,6782.95121,6967.608457,7323.725856,7430.908946,7702.920111,8107.502515,8247.339605,8233.939959,8599.6428,8709.00782,8741.17616,8953.349777,9628.256109,10243.32103,11058.53229,11849.24838,12495.27284,12297.82393,13050.83126,13888.88694,14145.44539,14609.36652,14918.89517,14689.94529,14918.90937,15549.43278,16021.37582,16442.02081,
Lao PDR,LAO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,1025.760018,1075.511642,1129.931092,1193.379948,1286.047203,1373.253055,1463.659767,1559.987454,1610.076875,1722.281188,1831.969162,1948.395686,2064.431069,2196.991651,2363.315073,2569.536513,2829.042451,3073.743338,3321.91527,3538.647348,3822.627142,4150.824173,4841.643061,5289.476389,5873.755489,6168.477642,6843.561582,7257.807932,7777.781032,8172.726088,
Lebanon,LBN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,3839.270302,5690.812787,6437.065886,6916.754744,7284.222437,7636.047893,8456.238457,8579.325425,8908.460891,8859.466808,8952.107609,9146.922628,9170.331421,9189.07132,9667.997367,9955.016319,10281.74089,11522.57025,12819.02193,14095.5676,14961.74399,14668.51067,14816.87782,14972.71648,15026.33614,15067.7746,15487.10925,16005.25704,15992.32109,15195.52968,
Liberia,LBR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,993.4005204,1007.530091,1037.121544,725.3847199,750.1450381,793.4941793,853.7920324,923.51501,967.9465441,987.0071054,1022.056747,1093.541137,1174.049107,1339.301184,1381.940254,1292.096518,1379.055624,1515.64325,1533.471534,1491.003696,
Libya,LBY,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,17287.19311,18043.57605,17830.23032,17653.70444,19998.57896,21116.61039,23987.55037,25925.375,27896.29872,28792.87229,28430.09808,29895.2196,11482.09882,24285.30012,19869.11098,14303.01749,12220.0234,11108.71684,13237.99853,15383.82758,15845.65993,
