Country Name,Country Code,Indicator Name,Indicator Code,1970,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Finland,FIN,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,5.413489819,5.033239841,5.228330135,,,4.796909809,4.825749874,4.833360195,4.779290199,4.855609894,4.698919773,5.04542017,5.100399971,5.200819969,5.066959858,5.072609901,5.338900089,6.337480068,6.520500183,7.487160206,6.857069969,6.809909821,6.858980179,,,5.86992979,5.709300041,5.840250015,6.0167799,6.167439938,6.157579899,6.02507019,5.928380013,5.67125988,5.83010006,6.459559917,6.504449844,6.445049763,7.148039818,7.124040127,7.102369785,7.032080173,6.851530075,6.376210213,,,
Fiji,FJI,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,5.197609901,,5.820109844,,6.486690044,,,,,,4.831099987,,,,,,,,,5.512619972,5.153510094,5.857250214,5.617139816,6.24382019,,6.164929867,5.121970177,5.607140064,5.848430157,4.25357008,4.498479843,,4.17305994,,3.882889986,,,,,,,
France,FRA,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,3.429739952,4.42854023,4.424709797,4.435210228,4.345119953,4.281159878,4.307690144,4.730720043,4.8520298,4.852340221,4.867539883,4.851570129,4.707950115,4.623439789,4.544720173,4.456399918,4.513939857,4.841300011,4.735390186,5.429590225,5.626430035,5.79073,5.756720066,,5.687920094,,,,,,,,,,,,,,,,,,,5.451600075,,,
Faroe Islands,FRO,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,,,6.424910069,6.706870079,,,,,,,,,,,,,,,12.40791988,,,,,
Gabon,GAB,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,2.805520058,,,,,,3.419660091,3.081229925,3.827090025,,,,,,,,,,3.078089952,2.987459898,3.013400078,3.029710054,2.666670084,,,,,,
United Kingdom,GBR,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,6.268780231,6.424220085,6.063350201,,,5.070119858,5.2884202,5.188700199,5.061500072,4.899059772,4.594089985,4.380839825,4.371809959,4.26831007,4.125110149,4.055520058,4.122479916,4.334489822,,4.850830078,4.839260101,4.386929989,,4.21201992,3.996959925,4.031189919,4.119229794,4.638869762,4.804669857,4.738790035,4.939139843,4.985310078,4.914820194,4.89331007,5.074319839,5.703239918,5.595230103,,5.529799938,5.598999977,5.556159973,5.426700115,5.442090034,,,
Georgia,GEO,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,6.915659904,,,,2.108880043,2.15512991,2.181050062,2.137500048,2.235019922,2.065599918,2.914200068,2.484319925,3.00364995,2.696870089,2.919549942,3.222379923,,2.576139927,1.906100035,,,,3.593869925,3.574429989,3.52105999,,
Ghana,GHA,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,4.876540184,5.828829765,6.09528017,,2.311350107,2.707770109,1.808120012,1.904539943,,,,3.354480028,3.306699991,3.187419891,,,,,,,,,,,4.110370159,,5.354440212,,,7.535580158,7.42208004,5.259829998,5.519869804,5.757959843,5.317440033,5.540599823,8.14097023,7.919139862,4.60710001,4.491819859,4.510890007,4.486830235,3.617980003,3.989439964,,
Gibraltar,GIB,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,2.016390085,2.00632,2.088439941,,,,,,2.361419916,2.593400002,2.081909895,2.593869925,2.371020079,2.210000038,1.849060059,,,1.581120014,2.207250118,2.551189899,2.287420034,1.833709955,2.63421011,2.422810078,2.517139912,2.544559956,2.31765008,2.315939903,,
"Gambia, The",GMB,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,4.295149803,3.484730005,,,2.974090099,2.825839996,3.780610085,1.169839978,,,2.553560019,2.566279888,,,1.565129995,1.465870023,1.158100009,1.44291997,1.363379955,0.622470021,0.691879988,0.751630008,0.81686002,2.181299925,1.908139944,2.563220024,2.50116992,2.637569904,1.818390012,2.230940104,2.160029888,2.024430037,,2.420300007,,
Guinea-Bissau,GNB,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,,,5.246170044,,,,,,,,,,,1.860820055,1.857859969,2.001060009,2.13248992,,,,,,,
Equatorial Guinea,GNQ,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,,2.187979937,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,1.546499968,1.46085,1.448250055,1.493729949,1.685700059,,,1.692800045,1.686840057,1.688680053,1.810029984,,1.83336997,1.834210038,1.868939996,2.015460014,2.046080112,1.934329987,,,,,,,2.892560005,3.027729988,3.230190039,3.364579916,3.424309969,3.429339886,3.667190075,3.963959932,,,,,,,,,,,,,,,
Grenada,GRD,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.926739931,,,,,,,,,,,,,,3.173799992,,,
Greenland,GRL,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,1.858719945,,1.62729001,,,,,,,,,,,,,,,,,1.665750027,1.43998003,1.604799986,1.563699961,,,,,,,,,,2.984009981,3.03873992,3.184540033,,2.803060055,2.920140028,2.957859993,2.888089895,2.985620022,3.030329943,2.944740057,2.951819897,3.140929937,3.212199926,
Guam,GUM,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,4.328979969,,,7.088729858,,9.377869606,,,,8.253470421,7.227479935,,,,,,,,,,3.724450111,3.609339952,,,,8.561059952,8.484149933,8.397299767,8.365539551,6.955900192,5.51293993,8.139730453,5.089250088,3.752619982,,3.302740097,3.638550043,3.592040062,3.182420015,,5.847959995,5.214829922,6.06099987,6.230070114,5.493579865,,
High income,HIC,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,4.668990135,4.607029915,,4.532529831,4.477369785,4.825749874,4.833360195,5.046060085,4.855609894,,,4.780120134,4.577129841,4.509140015,,,4.785869837,,5.180719852,4.953065157,4.764920235,4.748290062,,4.501219988,4.567140102,4.672405005,4.931009769,4.805900097,4.804669857,4.869240046,4.891744852,4.78537488,4.67413497,4.851264954,5.074319839,5.312739849,4.969860077,4.840404987,4.965610027,5.051229954,5.005050182,5.013599873,4.939249992,,,
"Hong Kong SAR, China",HKG,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,2.449199915,2.4333601,2.21923995,2.322550058,,2.192140102,2.271729946,1.669829965,2.57859993,2.581690073,2.558969975,,,,,2.466089964,,2.828200102,,,,2.728310108,,,,,3.903700113,4.015540123,4.285299778,4.558959961,4.134630203,3.842789888,3.454550028,3.260629892,4.392129898,3.510030031,3.418220043,3.509609938,3.760319948,3.572550058,3.262120008,3.292649984,3.310100079,3.326519966,3.810580015,
Honduras,HND,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,2.019049883,2.012989998,1.936360002,,,,,,,,,,,,,,2.512639999,2.617449999,,,,,,,,,,,,,,,,,,5.874929905,7.090119839,6.412970066,,,6.06746006,,
Heavily indebted poor countries (HIPC),HPC,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,,,2.819469929,2.593400002,2.70720005,2.636595011,,3.02925992,3.023475051,,,2.759285092,3.232720017,3.502229929,3.282244921,3.209389925,3.390985012,3.856209993,3.735795021,3.096090078,3.787309885,3.547209978,,
Croatia,HRV,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.819780111,3.864379883,3.81904006,,,3.965199947,4.281829834,4.391839981,4.242040157,4.150109768,,4.564869881,,,,3.917129993,,,
Haiti,HTI,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,1.393740058,1.079540014,1.022210002,0.986190021,0.969290018,,,,,,1.073989987,,,,,,,,,,,,,,,,,,,,,,,3.02451992,3.1572299,2.449589968,2.689450026,2.780469894,,
Hungary,HUN,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,5.879399776,6.079569817,5.919589996,5.834889889,4.847489834,4.334750175,,4.408649921,4.56704998,4.868400097,4.931009769,5.179230213,5.791150093,5.335859776,5.330920219,5.296080112,5.143050194,4.973589897,4.958040237,4.761209965,4.590109825,4.163859844,4.197730064,4.61743021,4.518660069,4.655389786,4.667099953,,,
IBRD only,IBD,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,3.499609947,,,4.216274977,3.901460052,3.771124959,3.785075068,3.864379883,3.698850036,3.899299979,3.903460026,3.824904919,4.162065029,4.483980179,4.242040157,4.150109768,3.867500067,4.099110126,,,4.411010027,4.307660103,,,
IDA & IBRD total,IBT,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,,,3.764919996,3.430170059,3.503420115,3.386080027,3.458904982,3.348845005,3.512130022,3.669059992,3.60984993,3.926270008,4.253469944,3.882390022,3.819399953,3.690005064,3.801490068,4.068289995,4.127710104,3.962090015,4.088590145,,,
IDA total,IDA,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,,,2.856389999,2.593400002,2.903909922,2.825220108,,3.02925992,3.309639931,,,3.34442997,3.356019974,3.521014929,3.102479935,3.479490042,3.454459906,4.005110025,3.939965129,3.419300079,4.031330109,3.696439981,,
IDA blend,IDB,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,4.334905028,,,,,3.966029882,,,3.821185112,3.913664937,,,,,4.342339993,,,4.413450003,,6.148569822,,,,,,,,,,2.650884986,2.468445063,,,,,4.250940084,,5.509039879,5.539264917,5.280210018,4.916404963,5.362669945,5.324010134,4.408650041,,
Indonesia,IDN,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,0.871410012,,,,,0.998549998,1.004349947,1.078549981,1.072080016,,,,2.460030079,2.645689964,3.217999935,2.748470068,2.872819901,,3.044250011,2.901900053,3.525130033,2.81227994,3.189440012,3.407480001,3.359040022,3.288009882,3.583600044,,,,,
IDA only,IDX,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,,,2.856389999,2.61943996,2.903909922,2.775789976,,3.076004982,3.364639997,3.40350008,,3.403559923,3.61195004,3.521014929,3.102479935,3.344439983,3.327510118,3.695219994,3.752544999,3.257695079,3.80347991,3.696439981,,
Isle of Man,IMN,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,3.361360073,3.572560072,4.415390015,4.324790001,,,3.613409996,3.352540016,3.188750029,3.142849922,,,3.278249979,3.377690077,3.79618001,3.867500067,3.844670057,,,,,,,
Not classified,INX,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,4.291349888,5.079239845,5.06155014,5.281799793,5.315849781,5.725160122,5.383080006,5.440030098,5.275380135,5.242090225,5.2948699,5.522200108,5.010159969,4.707389832,4.595059872,4.776949883,4.999639988,5.10943985,5.182509899,4.865799904,4.748290062,,4.293129921,4.140850067,4.136640072,4.091869831,4.106040001,4.20554018,4.486299992,4.522160053,4.545509815,4.712240219,5.444149971,6.135089874,6.038040161,5.858260155,5.765729904,5.334609985,4.881390095,3.758290052,3.7197299,3.506860018,,,
"Iran, Islamic Rep.",IRN,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,2.965569973,,5.416259766,,,,7.131400108,5.802050114,4.180530071,3.801609993,3.460190058,3.569910049,4.140920162,3.681299925,3.997210026,3.773910046,3.743530035,3.640460014,4.314620018,,4.081809998,3.537760019,,,4.22040987,4.030640125,4.071680069,4.484879971,4.363220215,4.296629906,4.056509972,4.289989948,4.596809864,3.913759947,3.842449903,3.709180117,3.484970093,3.168590069,3.06795001,2.801350117,2.797389984,3.365760088,3.790400028,3.955359936,,
Iraq,IRQ,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,3.857049942,,,2.423789978,,,,,,,,,3.551500082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,4.252240181,,,5.133860111,4.748439789,4.773439884,5.209859848,,6.791530132,6.441500187,6.447169781,6.730020046,7.31757021,7.254779816,7.156290054,7.356090069,7.299240112,6.98871994,7.10258007,7.184249878,6.978479862,6.818230152,7.596360207,7.491219997,7.688580036,7.512909889,7.495210171,7.658219814,,,
Israel,ISR,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,6.035429955,5.94178009,5.837900162,6.618390083,6.701960087,7.146949768,7.091909885,6.663509846,7.011590004,6.999949932,8.018369675,6.12789011,5.523320198,4.509140015,5.707290173,5.422830105,5.435420036,5.579659939,5.955420017,6.438029766,,,,6.654990196,6.423389912,6.118020058,6.37691021,6.466380119,6.34953022,5.944399834,5.759759903,5.760499954,5.502170086,5.535439968,5.494550228,5.535349846,5.566880226,5.699810028,5.884890079,5.792650223,5.867300034,5.857130051,6.092619896,,,
Italy,ITA,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,3.366810083,3.711610079,3.919519901,,3.780359983,4.163730145,,,,4.488059998,4.774569988,4.689809799,4.654900074,,4.5927701,,,,,4.733890057,4.433310032,4.318649769,4.447639942,,4.45031023,4.510849953,4.291079998,4.650090218,4.432409763,4.541790009,4.385200024,4.238299847,4.52545023,4.10503006,4.387949944,4.523719788,4.334119797,4.115680218,4.056019783,4.143670082,4.061279774,4.073629856,3.815789938,4.044939995,,,
Jamaica,JAM,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,5.228789806,5.858329773,6.026519775,,,,,,,,5.391900063,4.603980064,,3.940860033,5.183979988,4.779160023,4.383069992,3.336659908,3.214030027,4.064189911,3.389080048,3.677730083,4.379539967,,,4.983469963,5.381030083,5.375229836,4.256849766,3.912549973,4.616419792,,5.49022007,6.191319942,6.198480129,6.370600224,6.266640186,6.112460136,6.251080036,6.016540051,5.455770016,5.315080166,5.260620117,5.41478014,5.16918993,
Jordan,JOR,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,3.63003993,3.763479948,3.533930063,3.679899931,3.681169987,5.081729889,,5.167319775,5.089159966,4.927959919,5.936950207,,3.284379959,3.296570063,4.047570229,5.643869877,,,,,,,7.373980045,6.276690006,,4.875470161,,,,,,,,,,,,,,,,,3.514120102,3.284049988,3.034349918,3.072530031,
Japan,JPN,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,4.668990135,4.850820065,4.840270042,4.894410133,5.057449818,5.068719864,5.064400196,5.046060085,4.824269772,,,,5.596519947,5.556049824,5.36714983,,,,3.429039955,3.635669947,3.465729952,,,3.356029987,3.433300018,3.516170025,3.457070112,3.46536994,3.523689985,3.483069897,3.368619919,3.329090118,3.330940008,3.319149971,,3.639499903,3.642580032,3.692260027,3.665380001,3.59059,,3.186180115,3.182179928,,,
Kazakhstan,KAZ,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,4.034450054,3.923710108,4.373429775,,3.892570019,3.25661993,,3.029700041,,2.25590992,2.263530016,2.626780033,2.831389904,2.589459896,3.060719967,,,,,,2.788579941,2.978100061,2.750819921,2.615950108,,
Kenya,KEN,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,5.60612011,5.744100094,5.136320114,,,5.387879848,5.923729897,5.678120136,5.438300133,4.580959797,5.199769974,6.013790131,,6.600550175,6.035719872,,6.570670128,6.075900078,6.029150009,5.924019814,,,,,5.323239803,5.186729908,5.206210136,6.171999931,6.494269848,6.796929836,7.335649967,7.049839973,,,,5.508220196,5.335289955,5.509039879,5.411379814,5.280210018,5.271339893,5.362669945,5.366680145,5.306250095,,
Kyrgyz Republic,KGZ,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,5.588190079,6.156429768,4.902609825,,4.919630051,4.08521986,3.50838995,3.854180098,4.445459843,4.475419998,4.622439861,4.873839855,5.549860001,6.467000008,5.913189888,6.232679844,5.818830013,6.79061985,7.384230137,6.780200005,5.531599998,5.985509872,6.586150169,6.026189804,,,
Cambodia,KHM,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,,1.259070039,,1.655990005,1.722219944,1.711210012,,1.719820023,,,1.599300027,,1.665680051,1.533789992,1.510689974,1.560899973,2.05053997,1.909389973,,,,2.162859917,,
Kiribati,KIR,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,4.793129921,,,,,,,,,,,,,,,,,,,,,,,,,10.87100983,11.18587017,11.98812008,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,3.964979887,,2.641119957,,2.197969913,,1.998469949,2.303879976,,,2.576430082,,,4.020569801,3.322649956,4.611090183,4.265309811,3.792390108,3.662580013,3.803639889,3.628999949,4.059259892,4.193809986,,,,,,,,2.643460035,,,,,
"Korea, Rep.",KOR,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,3.414040089,2.089250088,2.754570007,2.426419973,,3.018830061,3.458739996,2.898629904,6.329669952,4.315380096,4.005320072,3.986449957,3.635940075,3.374239922,2.747370005,3.062629938,3.03873992,3.489249945,3.577889919,3.69698,3.01831007,2.93543005,,,3.368139982,3.369290113,,,,,,,,,,,,,,,,,4.333099842,,,,
Kuwait,KWT,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,2.135540009,3.115080118,3.368669987,4.081850052,3.428560019,2.791019917,2.719140053,3.03350997,5.090270042,5.148880005,5.007619858,5.400839806,,,,,,14.19882965,,,,5.859610081,5.582630157,,,,6.585830212,6.551109791,,5.535069942,4.738339901,3.759979963,,,,,,,,,,,,,,
Latin America & Caribbean (excluding high income),LAC,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,,3.645864964,3.800620079,3.948930025,4.04286015,3.883855104,3.535049915,3.974479914,,4.022464991,4.083010197,4.832239866,5.463550091,4.83382988,4.726890087,4.643070221,5.004640102,5.260620117,4.998700142,4.27918005,4.522819996,,,
Lao PDR,LAO,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,2.334569931,,,,2.429749966,2.130199909,,,1.503690004,1.990280032,2.825220108,,2.413000107,2.414089918,2.958790064,3.078419924,2.27854991,1.654850006,1.709789991,1.708019972,1.821470022,3.233809948,2.937809944,,,,,,
Lebanon,LBN,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,1.66652,1.93125999,2.224630117,2.084670067,,,,,2.841480017,2.552710056,,2.640949965,2.646189928,2.779759884,2.583570004,2.014790058,1.765709996,1.613309979,1.652519941,2.148089886,2.432450056,,,,,,,
Liberia,LBR,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.701660037,,,,1.777119994,1.734660029,2.279099941,,,2.76128006,2.584120035,,
Libya,LBY,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,,,2.264169931,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,5.538790226,,,,4.154679775,,,,,,,,6.532380104,,,,5.528940201,5.449940205,,5.707330227,,3.534490108,3.436460018,4.238959789,4.696690083,,4.483530045,3.067660093,3.482899904,3.588239908,3.272989988,3.85984993,3.880690098,3.867729902,5.208280087,,3.331799984,,
Latin America & Caribbean,LCN,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,2.99456501,,,3.340150118,3.764919996,3.77583003,3.844680071,3.883855104,3.535049915,3.745604992,,3.792889953,3.855165124,4.639089823,5.325745106,4.670629978,4.410675049,,5.004640102,5.260620117,4.937005043,4.618155003,4.535510063,,,
Least developed countries: UN classification,LDC,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,,,2.584830046,2.593400002,2.682824969,2.636595011,,2.812619925,2.978379965,,,2.777280092,2.95720005,3.421319962,2.585034966,2.872040033,3.259230018,3.384880066,3.67008996,3.060230017,3.909319997,3.696439981,,
Low income,LIC,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,,,2.819469929,2.645479918,3.168314934,,,3.107130051,,,,3.013295054,,3.04429996,3.102479935,3.040714979,3.067680001,3.336295009,3.632339954,3.025339961,3.449069977,,,
Liechtenstein,LIE,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.46013999,2.433330059,,2.053809881,1.921190023,2.048369884,,,2.556040049,,,,,,,,,
Sri Lanka,LKA,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,2.74454999,,,,2.567430019,2.704169989,2.442209959,2.558500051,2.39060998,2.165260077,2.576139927,2.805419922,2.644330025,2.826359987,2.755160093,2.410929918,2.915580034,,,3.108530045,2.957600117,3.343600035,,3.051419973,,,,,,,,,,,2.055900097,1.717740059,1.808609962,1.496170044,1.621070027,1.932880044,2.22874999,3.449199915,2.799249887,2.124209881,,
Lower middle income,LMC,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,,,3.85164988,3.001600027,,3.225579977,3.374040008,3.352540016,3.546250105,3.605360031,,4.339139938,4.661630154,4.547580004,4.137549877,4.693634987,4.668050051,4.534624815,,4.39289999,4.430510044,3.989439964,,
Low & middle income,LMY,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,,,3.70934999,3.430170059,3.684484959,3.271494985,,3.286334991,3.52218008,3.669059992,3.60984993,3.938780069,4.309355021,3.944570065,3.819399953,3.736819983,3.801490068,4.035249949,4.078430176,3.825239897,4.073729992,,,
Lesotho,LSO,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,10.09694004,6.428410053,7.088580132,,,7.216639996,6.202280045,,,,8.577030182,7.025430202,8.64097023,,11.36400986,,12.49934959,10.09154987,9.365050316,10.10044956,13.21957016,11.10900974,12.07966042,11.27128029,,12.08349991,,,,,,,,,7.963319778,6.985189915,,
Late-demographic dividend,LTE,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,3.814640045,3.794295073,,4.112339973,4.140850067,3.853990078,3.894940019,4.093625069,4.207555056,4.079349995,3.93859005,3.891489983,4.291189909,4.334774971,4.796509981,4.900140047,4.60902977,4.609699965,4.878550053,4.89528513,4.705900192,4.639220238,4.535510063,,,
Lithuania,LTU,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,4.764920235,4.843719959,5.449550152,6.116010189,,,5.840380192,5.79253006,5.108510017,5.169159889,4.873189926,4.820549965,4.590549946,4.83453989,5.577410221,5.312739849,5.127089977,4.769229889,4.609499931,4.49105978,4.22988987,4.003940105,3.812829971,,,
Luxembourg,LUX,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,2.221940041,3.306469917,3.491549969,3.568030119,4.191579819,4.252870083,4.397019863,4.52835989,5.095980167,3.206640005,,,3.660769939,3.944000006,3.877629995,3.740530014,,,,,,3.534490108,3.336110115,,,,,3.555799961,,,,,,,,,,,4.090410233,,4.007890224,3.918200016,,3.569590092,,,
Latvia,LVA,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,5.278110027,5.529270172,5.824299812,5.550980091,5.290649891,5.465030193,5.618460178,5.074510098,4.861130238,,4.71378994,4.656740189,5.395989895,5.55632019,5.072710037,4.932980061,6.582499981,6.980400085,5.27489996,5.314129829,4.712989807,4.397119999,,,
"Macao SAR, China",MAC,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,,3.377569914,3.36597991,3.340869904,2.734019995,2.861999989,2.797640085,2.245640039,2.290649891,2.206389904,2.054519892,2.207920074,2.546469927,2.629499912,2.685189962,3.337359905,2.049860001,2.032059908,2.981699944,3.077909946,2.689889908,2.738699913,,
St. Martin (French part),MAF,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,5.212709904,6.027120113,6.084249973,6.20182991,6.315480232,5.104859829,5.689260006,6.122680187,6.174670219,5.190130234,5.102169991,5.259280205,5.162139893,4.577819824,4.757329941,4.510489941,4.303160191,,4.824969769,,4.734809875,,,5.115540028,5.140160084,,,,,,,,,5.342150211,5.260640144,,,,,,,,,,,
Monaco,MCO,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,0.881030023,0.957520008,,,0.913600028,,,1.06456995,1.082239985,1.212419987,1.208829999,1.195279956,1.255360007,,,,1.243860006,,,,,1.354590058,1.31735003,1.589890003,1.780040026,1.334400058,1.021950006,,1.370929956,1.457929969,,,
Moldova,MDA,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,9.896639824,,,4.662559986,4.486390114,4.846849918,5.497910023,5.424890041,6.771039963,7.162700176,7.498990059,8.293370247,8.237270355,9.509759903,7.592299938,7.136380196,6.983389854,,6.266019821,,5.608449936,5.618440151,5.439730167,,
Madagascar,MDG,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,2.516680002,3.25500989,5.053949833,,3.97033,3.357110023,2.879909992,2.32178998,1.989009976,2.204519987,2.071460009,,,,,,,,1.775449991,,,,1.538460016,1.588790059,2.405009985,2.438689947,2.70720005,2.231790066,2.610949993,2.812619925,3.309639931,2.830970049,2.902740002,2.554339886,2.825129986,,2.381680012,2.340670109,1.776939988,2.381230116,2.210119963,2.687190056,,2.825489998,,
